年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,67.78,1.84,5.08,3.23,1.2
2019,65.64,1.83,5.14,3.66,1.2
2018,62.89,1.34,3.81,2.8,1.0
2017,62.87,2.35,6.73,4.62,1.5
2016,62.03,3.21,9.28,5.77,2.1
2015,60.0,4.41,13.3,7.23,2.6
2014,52.0,3.46,11.35,5.48,2.0
2013,43.81,2.77,9.57,4.52,0.96
