季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.56,-0.06,-0.19,-0.09
2020Q4,-2.51,-0.28,-2.07,-1.02
2020Q3,-2.45,-0.27,-2.34,-1.15
2020Q2,-2.23,-0.19,-0.94,-0.47
2020Q1,-2.08,-0.07,-0.73,-0.3
2019Q4,-2.02,-1.7,-20.7,-6.69
2019Q3,-1.22,-0.64,-5.72,-2.05
2019Q2,-0.91,-0.61,-4.97,-1.9
2019Q1,-0.6,-0.73,-5.99,-2.3
2018Q4,-0.24,-0.31,-1.82,-0.7
2018Q3,-0.096,-0.17,-0.46,-0.18
2018Q2,-0.011,-0.16,-0.43,-0.17
2018Q1,0.066,-0.53,-3.17,-1.28
2017Q4,0.33,-0.09,0.03,0.01
2017Q3,-1.8,0.15,2.59,1.06
2017Q2,-1.91,-0.22,-0.26,-0.11
2017Q1,-1.8,-0.41,-3.25,-1.4
2016Q4,-1.51,-0.34,-2.55,-1.1
2016Q3,-1.3,-0.35,-2.3,-1.03
2016Q2,-1.06,-0.42,-2.86,-1.36
2016Q1,-0.76,-0.53,-3.71,-1.84
2015Q4,-0.39,-0.46,-3.2,-1.65
2015Q3,0.005,-0.35,-2.39,-1.29
2015Q2,0.26,-0.34,-2.29,-1.29
2015Q1,0.71,-0.17,-1.15,-0.66
2014Q4,0.84,-0.13,-0.65,-0.37
2014Q3,0.95,0.08,0.93,0.54
2014Q2,0.9,0.23,2.03,1.17
