年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-0.28,0.01,1.1,1.01,0.0
2019,-0.26,0.92,7.37,6.31,0.0
2018,-1.04,0.45,4.79,4.05,0.0
2017,-1.43,-0.73,-6.01,-5.2,0.0
2016,-0.79,-0.9,-7.28,-6.22,0.0
2015,-0.97,-3.61,-23.92,-21.06,0.0
2014,2.59,-2.35,-12.6,-11.46,0.0
2013,5.38,-0.4,-1.97,-1.72,0.0
