季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.71,0.99,3.21,2.49
2020Q4,3.37,1.61,5.59,4.16
2020Q3,2.87,1.34,5.19,3.79
2020Q2,2.44,0.91,3.44,2.69
2020Q1,3.17,0.63,2.28,1.92
2019Q4,2.97,1.03,3.81,3.17
2019Q3,2.65,1.13,4.34,3.41
2019Q2,2.28,0.77,2.85,2.25
2019Q1,3.32,0.81,2.83,2.35
2018Q4,3.06,1.17,4.25,3.49
2018Q3,2.69,1.43,5.64,4.42
2018Q2,2.24,0.88,3.4,2.71
2018Q1,2.81,0.31,1.14,0.92
2017Q4,2.71,1.16,4.49,3.36
2017Q3,2.37,1.45,5.92,4.26
2017Q2,1.93,0.84,3.34,2.5
2017Q1,2.4,0.31,1.19,0.93
2016Q4,2.31,1.0,3.92,3.03
2016Q3,1.95,0.93,3.75,2.75
2016Q2,1.67,0.84,3.31,2.48
2016Q1,2.28,0.53,1.99,1.57
2015Q4,2.12,1.25,4.03,3.1
2015Q3,1.75,1.23,4.83,3.56
2015Q2,1.38,0.2,0.48,0.35
2015Q1,1.96,0.54,1.72,1.31
2014Q4,1.81,0.59,1.89,1.41
2014Q3,1.64,0.98,3.71,2.66
2014Q2,1.37,0.3,0.93,0.68
