季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.6,0.74,3.63,2.4
2020Q4,3.32,0.56,2.85,1.88
2020Q3,3.12,1.46,7.74,4.77
2020Q2,2.57,1.59,8.62,5.3
2020Q1,2.72,0.44,2.36,1.52
2019Q4,2.56,0.7,3.88,2.55
2019Q3,2.3,0.68,3.92,2.56
2019Q2,2.04,0.67,3.84,2.56
2019Q1,2.36,0.27,1.53,1.09
2018Q4,2.25,0.55,3.2,2.31
2018Q3,2.06,0.65,3.87,2.82
2018Q2,1.81,0.46,2.82,2.14
2018Q1,1.95,0.08,0.45,0.35
2017Q4,1.93,0.5,3.05,2.26
2017Q3,1.75,0.21,1.29,0.94
2017Q2,1.67,0.22,1.39,1.04
2017Q1,1.7,0.05,0.29,0.21
2016Q4,1.68,0.43,2.63,1.89
2016Q3,1.54,-0.45,-2.79,-1.99
2016Q2,1.71,-0.52,-3.02,-2.22
2016Q1,2.23,-0.44,-2.46,-1.83
2015Q4,2.4,0.26,1.41,1.03
2015Q3,2.32,0.12,0.65,0.48
2015Q2,2.28,0.66,3.67,2.38
2015Q1,2.18,0.1,0.56,0.32
2014Q4,2.14,0.43,2.49,1.37
2014Q3,2.0,0.27,1.62,0.87
2014Q2,1.9,0.37,2.22,1.21
