季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.22,0.23,1.48,0.6
2020Q4,4.85,0.61,4.39,1.6
2020Q3,3.84,-0.36,-2.27,-0.77
2020Q2,4.45,-0.11,-0.34,-0.12
2020Q1,6.25,0.07,0.68,0.23
2019Q4,6.14,-0.13,-0.23,-0.08
2019Q3,6.35,0.39,2.61,0.87
2019Q2,5.71,0.51,3.06,0.98
2019Q1,6.5,0.54,3.06,1.03
2018Q4,5.62,0.91,5.92,1.98
2018Q3,4.32,0.5,3.37,1.01
2018Q2,3.49,0.52,3.83,1.06
2018Q1,2.63,0.37,2.59,0.69
2017Q4,2.08,0.02,0.54,0.15
2017Q3,2.06,-0.06,-0.25,-0.09
2017Q2,2.16,-0.06,-0.25,-0.11
2017Q1,3.66,0.11,0.69,0.32
2016Q4,3.47,0.68,4.09,1.67
2016Q3,2.5,0.41,2.84,1.08
2016Q2,1.87,0.03,0.27,0.11
2016Q1,2.5,-0.13,-0.86,-0.37
2015Q4,2.68,0.17,1.19,0.51
2015Q3,2.46,0.12,0.94,0.41
2015Q2,2.3,0.1,0.35,0.16
2015Q1,3.51,0.08,0.58,0.27
2014Q4,3.4,0.49,3.35,1.5
2014Q3,2.77,0.83,5.45,2.33
2014Q2,1.67,0.57,3.78,1.7
