年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.2,4.17,23.92,12.66,3.0
2019,1.52,3.59,22.36,11.21,1.0
