年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.11,2.41,14.89,6.81,1.5
2019,8.33,2.99,18.15,8.06,1.0
2018,7.26,1.99,12.59,5.7,2.1
2017,6.48,1.73,11.33,5.35,1.5
2016,5.94,1.4,9.45,4.82,1.23
2015,5.47,1.25,8.54,4.8,1.0
2014,5.23,1.14,7.89,4.75,1.0
2013,5.4,1.24,8.33,5.42,1.0
