季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.03,-0.37,-4.35,-3.53
2020Q4,-0.8,-0.15,-1.56,-1.28
2020Q3,-0.7,-0.38,-4.15,-3.39
2020Q2,-0.46,-0.17,-1.78,-1.46
2020Q1,-0.52,-0.55,-5.44,-4.46
2019Q4,-0.17,0.03,0.29,0.24
2019Q3,-0.2,-0.13,-1.23,-0.99
2019Q2,-0.11,-0.03,-0.28,-0.22
2019Q1,-0.31,-0.23,-2.16,-1.68
2018Q4,-0.088,0.37,3.55,2.8
2018Q3,-0.33,-0.16,-1.57,-1.24
2018Q2,-0.23,-0.38,-3.55,-2.74
2018Q1,-0.064,-0.11,-1.04,-0.79
2017Q4,0.049,0.02,0.22,0.17
2017Q3,0.06,-0.34,-3.1,-2.4
2017Q2,0.28,-0.2,-1.76,-1.36
2017Q1,0.4,-0.19,-1.63,-1.23
2016Q4,0.52,0.19,1.65,1.2
2016Q3,0.39,-0.02,-0.07,-0.05
2016Q2,0.4,0.26,2.21,1.58
2016Q1,0.24,-0.35,-3.1,-2.34
2015Q4,0.46,0.16,1.36,1.07
2015Q3,0.35,-0.3,-2.66,-1.9
2015Q2,0.55,0.28,2.37,1.75
2015Q1,0.56,-0.11,-0.88,-0.72
2014Q4,0.63,0.32,2.69,2.14
2014Q3,0.42,0.06,0.61,0.47
2014Q2,0.38,-0.05,-0.57,-0.46
