年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-1.26,-0.58,-209.88,-36.92,0.0
2019,-1.16,-0.94,-147.8,-54.57,0.0
2018,-1.0,0.06,6.58,2.24,0.0
2017,-1.65,-0.64,-87.97,-23.55,0.0
2016,-1.54,-1.17,-73.36,-35.18,0.0
2015,-1.34,-0.6,-19.27,-17.86,0.0
2014,-1.24,-1.65,-70.74,-48.1,0.0
2013,-1.22,-8.09,-179.35,-90.0,0.0
