年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,136.3,1.04,8.28,2.81,1.05
2019,146.2,1.42,11.4,3.35,1.21
2018,129.6,1.9,16.15,4.67,1.12
2017,65.62,0.95,8.61,2.55,0.75
2016,46.07,0.74,6.84,2.29,0.6
2015,41.49,7.19,39.66,6.18,0.65
2014,-466.6,0.55,12.52,5.06,0.0
2013,-521.2,0.21,7.93,3.0,0.0
2012,-554.6,0.25,11.69,2.72,0.0
