季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,23.08,0.23,1.13,0.89
2020Q4,25.05,0.19,0.98,0.81
2020Q3,24.55,0.56,2.75,2.23
2020Q2,23.11,0.48,2.4,1.88
2020Q1,21.87,0.13,0.66,0.53
2019Q4,23.78,0.3,1.48,1.21
2019Q3,23.03,0.28,1.41,1.14
2019Q2,22.31,0.2,1.04,0.81
2019Q1,24.22,0.17,0.86,0.69
2018Q4,23.78,0.12,0.6,0.49
2018Q3,23.5,0.24,1.21,0.97
2018Q2,22.88,0.27,1.38,1.07
2018Q1,24.04,0.15,0.74,0.61
2017Q4,22.97,0.2,1.04,0.84
2017Q3,22.48,0.25,1.26,1.01
2017Q2,21.83,0.25,1.26,0.98
2017Q1,24.03,0.12,0.6,0.49
2016Q4,23.72,0.08,0.33,0.27
2016Q3,23.52,0.35,1.75,1.37
2016Q2,22.62,0.52,2.64,1.99
2016Q1,23.45,0.27,1.39,1.09
2015Q4,22.74,0.21,1.13,0.88
2015Q3,22.3,0.32,1.63,1.25
2015Q2,21.48,0.42,2.17,1.61
