季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,22.78,1.6,6.69,5.14
2020Q4,20.09,1.54,7.01,5.42
2020Q3,17.5,1.73,8.6,6.38
2020Q2,14.6,1.98,10.49,7.82
2020Q1,14.8,0.86,4.74,3.84
2019Q4,13.36,0.49,2.77,2.28
2019Q3,12.52,0.53,3.08,2.41
2019Q2,11.62,0.76,4.28,3.42
2019Q1,13.83,0.25,1.36,1.16
2018Q4,13.42,0.35,2.01,1.69
2018Q3,12.63,0.81,4.71,3.75
2018Q2,11.27,0.7,3.98,3.17
2018Q1,12.61,0.15,0.87,0.73
2017Q4,12.13,0.23,1.34,1.11
2017Q3,11.7,0.48,2.83,2.21
2017Q2,10.89,0.51,2.94,2.29
2017Q1,13.06,0.19,1.06,0.86
2016Q4,12.74,0.4,2.26,1.85
2016Q3,12.14,0.43,2.46,1.93
2016Q2,11.43,0.68,3.77,3.02
2016Q1,13.98,0.16,0.87,0.74
2015Q4,13.71,0.43,2.35,1.97
2015Q3,13.05,0.67,3.73,2.87
2015Q2,11.93,0.79,4.25,3.3
2015Q1,15.97,0.43,2.16,1.82
2014Q4,15.26,0.63,3.28,2.74
2014Q3,14.19,0.78,4.25,3.27
2014Q2,12.88,1.02,5.32,4.05
