季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,29.7,1.24,3.31,1.4
2020Q4,29.12,0.4,0.98,0.43
2020Q3,28.61,0.95,2.61,1.16
2020Q2,27.45,1.08,3.04,1.39
2020Q1,26.12,-0.18,-0.64,-0.3
2019Q4,27.26,0.56,1.49,0.7
2019Q3,26.75,1.25,3.53,1.74
2019Q2,25.22,0.45,1.2,0.63
2019Q1,25.52,0.29,0.79,0.4
2018Q4,25.17,0.58,1.67,0.83
2018Q3,24.44,1.18,3.42,1.71
2018Q2,22.99,0.68,1.87,0.96
2018Q1,22.64,-0.53,-1.68,-0.88
2017Q4,23.32,-0.06,-0.31,-0.16
2017Q3,23.36,0.61,1.68,0.93
2017Q2,22.62,0.2,0.61,0.37
2017Q1,23.12,-0.13,-0.45,-0.28
2016Q4,23.28,0.8,2.53,1.52
2016Q3,22.33,0.62,1.87,1.12
2016Q2,21.57,0.12,0.42,0.25
2016Q1,21.91,0.03,0.08,0.05
2015Q4,21.87,0.38,1.13,0.66
2015Q3,21.43,0.76,2.29,1.5
2015Q2,20.51,-0.14,-0.42,-0.28
2015Q1,22.15,0.22,0.65,0.42
2014Q4,21.88,0.43,1.29,0.81
2014Q3,21.72,1.23,3.85,2.43
2014Q2,20.21,1.48,4.75,2.95
