季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,12.5,0.52,1.25,0.92
2020Q4,12.08,-3.51,-8.02,-6.32
2020Q3,14.87,2.38,5.34,4.25
2020Q2,12.98,3.04,6.82,5.4
2020Q1,15.18,2.62,5.85,4.97
2019Q4,13.09,1.13,2.61,2.23
2019Q3,12.2,2.01,4.86,3.95
2019Q2,10.6,1.98,4.81,3.89
2019Q1,12.36,2.06,4.99,4.23
2018Q4,10.72,1.39,3.49,2.95
2018Q3,9.62,1.6,4.18,3.46
2018Q2,8.35,1.88,5.0,4.24
2018Q1,8.57,0.77,2.06,1.82
2017Q4,7.94,0.75,2.04,1.81
2017Q3,7.35,0.51,1.43,1.19
2017Q2,6.94,0.5,1.33,1.12
2017Q1,9.88,0.65,1.66,1.45
2016Q4,9.37,0.44,1.12,0.98
2016Q3,9.04,1.19,3.16,2.63
2016Q2,8.09,1.72,4.49,3.57
2016Q1,9.82,2.06,5.52,4.43
2015Q4,8.25,0.85,2.28,1.81
2015Q3,7.66,1.34,3.78,2.82
2015Q2,6.7,1.79,5.24,3.7
2015Q1,7.74,1.33,4.08,2.85
2014Q4,6.82,0.69,2.15,1.48
2014Q3,6.37,0.88,2.84,1.88
2014Q2,5.76,1.35,4.41,2.91
