年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.97,1.61,10.64,6.25,1.25
2019,2.24,0.36,2.44,2.05,0.25
2018,2.37,1.14,7.88,5.14,0.5
2017,1.74,1.21,9.32,6.32,0.5
2016,0.56,0.13,1.02,1.05,0.0
2015,-0.71,-1.85,-12.94,-5.69,0.0
2014,1.78,0.9,5.8,3.77,0.7
2013,1.83,1.08,7.68,4.47,0.7
