年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,162.5,0.85,5.46,3.58,0.5
2019,135.3,-0.5,-3.53,-0.94,0.0
2018,159.1,0.37,2.12,1.78,0.3
2017,167.7,0.73,4.49,3.38,0.5
2016,145.1,-0.62,-4.03,-1.19,0.0
2015,161.6,-1.97,-10.47,-4.36,0.0
2014,213.2,0.06,-0.63,0.42,0.0
2013,217.2,-0.38,-2.01,-0.36,0.1
