季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.84,0.14,0.66,0.59
2020Q4,8.64,3.39,17.85,16.15
2020Q3,3.93,-0.24,-1.48,-1.35
2020Q2,4.26,-0.25,-1.53,-1.4
2020Q1,4.62,-0.33,-1.96,-1.79
2019Q4,5.07,-0.05,-0.32,-0.29
2019Q3,5.16,-0.22,-1.26,-1.15
2019Q2,5.45,-0.08,-0.38,-0.35
2019Q1,5.55,0.08,0.43,0.4
2018Q4,5.44,0.08,0.51,0.43
2018Q3,5.32,0.24,1.51,1.31
2018Q2,4.93,0.2,1.32,1.22
2018Q1,4.58,0.1,0.64,0.59
2017Q4,4.41,0.01,0.04,0.04
2017Q3,4.4,0.1,0.65,0.6
2017Q2,4.23,0.13,0.86,0.79
2017Q1,4.01,0.03,0.23,0.21
2016Q4,3.95,-0.05,-0.3,-0.28
2016Q3,4.06,0.02,0.14,0.12
2016Q2,4.02,0.02,0.17,0.16
2016Q1,3.98,0.03,0.19,0.17
2015Q4,3.93,-0.1,-0.65,-0.59
2015Q3,4.06,-0.1,-0.65,-0.59
2015Q2,4.23,0.1,0.62,0.56
2015Q1,4.07,-0.11,-0.71,-0.64
2014Q4,4.25,-0.05,-0.36,-0.33
2014Q3,4.42,-0.12,-0.78,-0.71
2014Q2,4.63,-0.02,-0.12,-0.11
