季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.02,-0.26,-3.32,-2.0
2020Q4,-0.9,-0.29,-3.55,-2.2
2020Q3,-0.77,-0.4,-4.68,-3.06
2020Q2,-0.58,-0.39,-4.41,-2.89
2020Q1,-0.49,-0.05,-0.5,-0.32
2019Q4,-0.47,0.28,3.06,1.96
2019Q3,-0.59,-0.55,-5.98,-3.85
2019Q2,-0.34,-0.35,-3.64,-2.38
2019Q1,-1.09,-0.4,-4.01,-2.57
2018Q4,-0.9,-0.68,-6.41,-3.84
2018Q3,-0.57,-0.79,-6.97,-4.02
2018Q2,-0.21,-0.39,-3.32,-1.93
2018Q1,-0.61,-0.21,-1.72,-1.02
2017Q4,-0.58,-0.06,-0.46,-0.27
2017Q3,-0.5,1.47,12.64,6.31
2017Q2,-1.17,-5.48,-40.27,-19.92
2017Q1,1.34,-0.38,-2.29,-1.25
2016Q4,1.51,-0.64,-3.74,-2.06
2016Q3,1.8,-0.43,-2.45,-1.35
2016Q2,1.99,-0.2,-1.1,-0.61
2016Q1,2.22,0.1,0.55,0.31
2015Q4,2.17,-0.05,-0.28,-0.16
2015Q3,2.21,0.13,0.72,0.4
2015Q2,2.15,0.35,1.89,1.04
2015Q1,2.31,0.65,3.56,1.99
2014Q4,2.01,0.33,1.88,1.05
2014Q3,1.86,0.34,1.95,1.06
2014Q2,1.71,0.3,1.74,0.93
