年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.22,0.32,2.06,0.77,0.3
2019,1.2,0.55,3.58,1.41,0.3
2018,1.0,0.54,3.6,1.36,0.3
2017,0.55,-0.09,-0.58,0.12,0.0
2016,0.92,1.78,12.44,5.44,0.5
2015,-0.56,-0.84,-6.02,-2.04,0.0
2014,0.13,0.39,2.85,2.25,0.0
2013,-0.19,1.1,8.47,5.95,0.0
