季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-8.01,-0.05,-0.09,-0.04
2020Q4,-7.93,-0.29,-4.87,-1.95
2020Q3,-7.5,-0.48,-6.01,-2.44
2020Q2,-6.78,-0.98,-19.95,-7.04
2020Q1,-5.41,-0.66,-11.05,-3.45
2019Q4,-4.58,-1.15,-17.37,-5.89
2019Q3,-3.14,-0.86,-10.37,-3.83
2019Q2,-2.06,-0.31,-4.27,-1.65
2019Q1,-1.68,-0.2,-2.42,-0.98
2018Q4,-1.43,-0.96,-10.1,-4.43
2018Q3,-0.26,0.15,1.23,0.57
2018Q2,-0.45,-0.23,-2.29,-1.09
2018Q1,-0.16,0.1,0.71,0.33
2017Q4,-0.28,-0.17,-1.68,-0.76
2017Q3,-0.055,-0.13,-1.19,-0.55
2017Q2,0.11,0.0,0.09,0.04
2017Q1,0.11,0.18,1.89,0.9
2016Q4,-0.12,0.07,0.6,0.3
2016Q3,-0.15,0.01,0.18,0.09
2016Q2,-0.16,0.03,0.32,0.16
2016Q1,-0.21,0.05,0.55,0.27
2015Q4,-0.27,0.02,0.08,0.04
2015Q3,-0.28,0.18,1.63,0.82
2015Q2,-0.5,0.04,0.29,0.15
2015Q1,-0.54,0.05,0.39,0.21
2014Q4,-0.61,0.02,0.05,0.03
2014Q3,-0.51,0.11,0.82,0.47
2014Q2,-0.65,0.04,0.33,0.19
