季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.91,-0.39,-1.84,-1.62
2020Q4,6.96,-3.56,-15.46,-13.95
2020Q3,16.54,-0.46,-1.9,-1.75
2020Q2,17.79,-0.41,-1.66,-1.56
2020Q1,18.9,-0.44,-1.72,-1.6
2019Q4,20.09,-0.43,-1.64,-1.53
2019Q3,21.25,-0.54,-1.96,-1.85
2019Q2,22.69,-0.69,-2.4,-2.26
2019Q1,24.55,-0.73,-2.5,-2.34
2018Q4,26.51,-5.28,-16.63,-15.68
2018Q3,40.72,-0.68,-1.92,-1.83
2018Q2,42.53,-0.55,-1.52,-1.45
2018Q1,44.1,-0.51,-1.38,-1.29
2017Q4,45.47,-0.02,-0.05,-0.04
2017Q3,45.52,0.22,0.6,0.54
2017Q2,44.94,0.24,0.66,0.59
2017Q1,44.49,0.25,0.68,0.61
2016Q4,43.84,0.06,0.17,0.15
2016Q3,43.66,0.51,1.32,1.2
2016Q2,42.33,0.55,1.39,1.28
2016Q1,42.21,0.44,1.1,1.01
2015Q4,41.07,0.68,1.7,1.52
2015Q3,39.3,0.43,1.09,0.96
2015Q2,38.18,0.13,0.33,0.3
2015Q1,38.92,0.27,0.67,0.59
2014Q4,38.24,0.87,2.2,1.87
2014Q3,36.08,1.13,3.02,2.48
2014Q2,33.43,1.32,3.62,2.77
