年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,139.2,1.11,,,0.73
2019,132.3,1.13,6.21,1.48,0.73
2018,137.5,1.26,6.78,1.39,1.0
2017,130.5,1.24,6.74,1.21,0.6
2016,122.5,0.63,3.46,0.88,0.6
2015,122.0,1.96,11.27,1.79,0.6
2014,99.53,1.91,12.03,1.8,0.6
2013,77.37,1.57,10.69,1.54,0.6
