季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,269.7,0.04,1.12,0.23
2020Q4,268.5,0.83,4.45,0.92
2020Q3,248.5,0.99,4.85,1.09
2020Q2,220.7,1.01,4.77,1.16
2020Q1,250.4,0.26,1.71,0.43
2019Q4,244.0,1.0,4.58,1.1
2019Q3,218.2,0.61,3.0,0.71
2019Q2,201.7,0.45,2.56,0.62
2019Q1,231.8,0.35,1.94,0.45
2018Q4,223.2,0.76,3.69,0.77
2018Q3,203.9,0.44,2.69,0.57
2018Q2,193.7,0.23,2.01,0.45
2018Q1,227.9,0.34,2.03,0.43
2017Q4,213.3,0.61,2.68,0.54
2017Q3,198.0,0.35,1.63,0.35
2017Q2,189.1,0.31,1.48,0.35
2017Q1,218.9,0.22,0.88,0.21
2016Q4,213.4,0.59,2.2,0.51
2016Q3,200.4,0.21,0.77,0.18
2016Q2,195.3,0.25,0.94,0.24
2016Q1,225.8,0.16,0.58,0.15
2015Q4,221.6,-0.05,-0.26,-0.06
2015Q3,223.9,0.27,0.99,0.24
2015Q2,217.3,0.03,0.08,0.02
2015Q1,253.7,0.3,1.05,0.26
2014Q4,246.5,0.24,0.85,0.2
2014Q3,241.1,0.61,2.23,0.52
2014Q2,226.7,0.51,1.86,0.47
