季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-2.79,0.27,4.25,3.3
2020Q4,-3.01,0.19,3.16,2.44
2020Q3,-3.16,0.16,2.78,2.2
2020Q2,-3.29,0.13,2.39,1.89
2020Q1,-3.4,0.04,0.67,0.54
2019Q4,-3.43,-0.07,-1.24,-1.0
2019Q3,-3.37,-0.07,-1.24,-1.0
2019Q2,-3.32,-0.12,-2.06,-1.65
2019Q1,-3.22,-0.22,-3.63,-3.12
2018Q4,-3.05,-0.28,-4.38,-4.05
2018Q3,-2.83,-0.2,-3.01,-2.78
2018Q2,-2.67,-0.09,-1.41,-1.3
2018Q1,-2.6,-0.12,-1.77,-1.62
2017Q4,-2.5,-0.18,-2.56,-2.35
2017Q3,-2.36,-0.14,-1.98,-1.83
2017Q2,-2.25,-0.03,-0.31,-0.28
2017Q1,-2.23,-0.15,-2.11,-1.92
2016Q4,-2.11,-0.31,-4.05,-3.74
2016Q3,-1.86,-0.21,-2.71,-2.58
2016Q2,-1.7,-0.23,-2.86,-2.73
2016Q1,-1.51,0.01,0.07,0.06
2015Q4,-1.52,-0.33,-4.0,-3.77
2015Q3,-1.24,-0.25,-2.88,-2.76
2015Q2,-1.05,-0.3,-3.32,-3.2
2015Q1,-0.81,-0.1,-1.13,-1.07
2014Q4,-0.73,-0.67,-7.15,-6.81
2014Q3,-0.19,-0.21,-2.11,-2.04
2014Q2,-0.027,-0.12,-1.19,-1.15
