季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.67,0.37,1.91,0.96
2020Q4,3.41,0.52,2.77,1.4
2020Q3,3.08,0.56,3.06,1.53
2020Q2,2.71,1.46,8.08,3.95
2020Q1,1.74,0.09,0.53,0.42
2019Q4,1.68,-0.03,-0.15,0.09
2019Q3,1.7,-0.05,-0.28,0.07
2019Q2,1.73,0.09,0.41,0.34
2019Q1,1.87,0.04,0.19,0.19
2018Q4,1.87,0.61,3.45,1.68
2018Q3,1.54,0.1,0.58,0.34
2018Q2,1.48,0.04,0.25,0.23
2018Q1,1.75,-0.18,-0.97,-0.26
2017Q4,1.85,-0.07,-0.35,-0.01
2017Q3,1.87,0.19,0.97,0.57
2017Q2,1.77,0.16,0.85,0.51
2017Q1,2.78,-0.01,-0.05,0.11
2016Q4,2.79,0.34,1.16,0.66
2016Q3,2.68,-0.04,0.22,0.2
2016Q2,2.65,0.87,,
2015Q4,2.73,0.43,,
2015Q2,2.48,0.74,,
2014Q4,2.73,,,
2014Q2,2.29,0.47,,
