季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,28.9,1.06,3.52,2.86
2020Q4,27.43,0.77,2.62,2.14
2020Q3,26.42,0.83,2.91,2.39
2020Q2,25.27,0.43,1.51,1.27
2020Q1,26.33,0.91,3.19,2.72
2019Q4,25.07,-0.56,-1.98,-0.84
2019Q3,25.86,1.2,4.27,1.14
2019Q2,24.21,1.78,6.27,1.63
2019Q1,27.28,1.74,6.09,1.61
2018Q4,24.87,2.0,7.47,1.87
2018Q3,22.04,1.52,6.08,1.44
2018Q2,19.94,4.14,18.16,4.05
2018Q1,16.16,-0.18,-0.82,-0.18
2017Q4,21.86,0.33,1.51,0.32
2017Q3,21.42,1.17,5.5,1.12
2017Q2,19.81,2.06,9.42,1.94
2017Q1,22.62,-2.08,-8.37,-1.89
2016Q4,25.49,2.9,11.35,2.59
2016Q3,21.78,0.18,0.71,0.16
2016Q2,21.53,2.56,9.94,2.35
2016Q1,22.55,1.24,4.79,1.16
2015Q4,20.84,1.86,7.89,1.86
2015Q3,18.16,4.43,20.96,4.5
2015Q2,11.72,0.18,0.93,0.2
2015Q1,16.03,0.32,1.5,0.36
2014Q4,15.55,2.66,13.86,3.14
2014Q3,11.48,1.87,11.35,2.24
2014Q2,8.61,0.05,0.3,0.06
