年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.4,1.33,10.51,6.2,1.2
2019,0.24,0.77,6.29,4.26,0.7
2018,0.23,0.66,5.49,3.97,0.7
2017,0.14,0.12,1.03,0.78,0.3
2016,0.3,1.4,12.47,8.17,0.8
2015,0.093,1.77,18.08,11.47,0.4
2014,-0.28,-1.58,-16.17,-8.51,0.0
2013,0.15,0.47,4.28,2.82,0.1
2012,0.18,0.67,6.22,4.3,0.6
