年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,26.49,-0.13,-0.95,-0.17,0.0
2019,27.34,-1.03,-6.37,-2.06,0.0
2018,34.23,-0.98,-7.63,-2.99,0.0
2017,40.78,-2.18,-11.8,-6.46,0.0
2016,53.04,-2.88,-11.44,-7.67,0.0
2015,70.46,2.03,8.03,5.98,0.5
2014,73.25,4.36,18.54,13.5,2.5
