季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.92,-0.07,-0.96,-0.74
2020Q4,-0.89,0.18,2.44,1.94
2020Q3,-0.96,-0.68,-8.66,-7.18
2020Q2,-0.71,-0.05,-0.59,-0.45
2020Q1,-0.7,-1.24,-14.05,-10.11
2019Q4,-0.26,0.39,4.23,3.25
2019Q3,-0.39,-0.06,-0.7,-0.59
2019Q2,-0.37,-1.36,-13.88,-12.6
2019Q1,0.11,-0.45,-4.16,-3.83
2018Q4,0.27,-0.49,-4.34,-3.99
2018Q3,0.44,0.68,6.17,5.51
2018Q2,0.2,-0.63,-5.43,-4.93
2018Q1,0.85,-0.09,-0.73,-0.69
2017Q4,0.86,1.39,10.66,9.99
2017Q3,0.36,0.28,2.15,2.03
2017Q2,0.26,0.45,3.35,3.26
2017Q1,0.14,0.13,0.99,0.96
2016Q4,0.092,0.25,1.92,1.8
2016Q3,0.012,-0.17,-1.48,-1.39
2016Q2,-3.38,0.1,1.92,1.79
2016Q1,-3.45,0.06,1.09,0.9
2015Q4,-3.18,-4.78,-142.9,-49.9
2015Q3,-1.52,-7.14,-76.75,-24.47
2015Q2,-4.25,-2.9,-38.89,-17.37
2015Q1,-3.73,-1.11,-29.94,-16.11
2014Q4,-3.18,-2.08,-35.5,-20.7
2014Q3,-2.3,-1.79,-25.75,-14.46
2014Q2,-1.55,-1.82,-22.82,-12.76
