年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,17.18,3.26,13.87,4.57,2.8
2019,12.38,0.82,3.7,1.46,0.81
2018,11.55,0.61,2.8,1.22,0.47
2017,10.97,0.28,1.29,0.66,0.24
2016,11.14,0.37,1.67,0.76,0.26
2015,11.56,0.9,3.9,1.58,0.5
2014,11.8,1.32,5.67,2.2,0.8
2013,12.29,2.25,9.72,3.52,1.5
