季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,41.44,2.49,4.4,2.58
2020Q4,38.18,3.22,5.99,3.47
2020Q3,33.96,3.55,7.05,4.02
2020Q2,29.31,2.82,5.84,3.47
2020Q1,27.59,0.76,1.6,1.01
2019Q4,26.59,0.93,1.98,1.27
2019Q3,25.37,1.14,2.42,1.6
2019Q2,23.89,0.38,0.82,0.55
2019Q1,24.43,0.18,0.39,0.27
2018Q4,24.6,0.25,0.54,0.37
2018Q3,24.26,1.0,2.17,1.5
2018Q2,22.95,0.24,0.52,0.38
2018Q1,23.95,-0.2,-0.43,-0.3
2017Q4,24.2,0.26,0.56,0.38
2017Q3,23.87,0.6,1.31,0.89
2017Q2,23.09,0.64,1.39,0.96
2017Q1,26.18,0.57,1.2,0.84
2016Q4,26.02,0.86,1.79,1.23
2016Q3,24.9,1.91,4.05,2.72
2016Q2,22.4,1.95,4.09,2.81
2016Q1,24.44,1.33,2.75,1.91
2015Q4,22.71,1.88,3.97,2.7
2015Q3,20.29,2.48,5.52,3.73
2015Q2,17.08,1.2,2.75,1.9
2015Q1,18.11,1.11,2.52,1.8
2014Q4,16.67,1.23,2.9,2.07
2014Q3,15.1,1.39,3.45,2.44
2014Q2,13.31,0.81,2.05,1.44
