年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,66.74,5.21,14.93,6.5,3.0
2019,60.38,5.11,14.9,6.93,3.0
2018,53.0,4.57,13.95,6.82,2.6
2017,48.33,5.44,17.84,9.96,3.0
2016,41.12,5.0,17.85,10.83,3.0
2015,32.28,3.83,15.25,9.42,2.0
2014,27.05,3.29,14.37,8.85,2.0
