年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.93,2.67,16.75,4.0,1.4
2019,1.66,1.82,12.26,3.14,1.0
2018,0.65,1.17,11.46,3.32,0.7
2017,0.17,0.32,2.39,0.95,0.8
