季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,0.5,-0.55,-3.63,-2.57
2020Q4,0.66,-0.37,-2.32,-1.65
2020Q3,0.77,-0.54,-3.36,-2.37
2020Q2,0.93,-0.05,-0.28,-0.19
2020Q1,0.94,-0.17,-1.0,-0.69
2019Q4,0.99,-0.33,-2.01,-1.37
2019Q3,1.09,-0.29,-1.64,-1.05
2019Q2,1.18,0.07,0.35,0.23
2019Q1,1.89,0.32,1.66,1.18
2018Q4,1.8,0.67,3.48,2.6
2018Q3,1.61,0.55,2.98,2.03
2018Q2,1.45,0.78,4.01,2.73
2018Q1,2.16,0.57,2.85,2.07
2017Q4,2.0,0.73,4.37,2.99
2017Q3,1.75,0.89,5.4,3.42
2017Q2,1.45,0.8,4.47,3.04
2017Q1,2.61,0.57,3.0,2.21
2016Q4,2.41,1.26,6.94,5.12
2016Q3,1.96,1.13,6.73,4.44
2016Q2,1.56,1.24,6.81,4.58
2016Q1,3.08,1.37,6.98,4.63
2015Q4,2.59,0.89,6.6,4.51
2015Q3,2.08,0.87,6.12,4.42
2015Q2,1.58,0.7,4.71,3.37
2015Q1,2.93,0.88,5.64,4.29
2014Q4,2.41,0.88,5.97,4.48
2014Q3,1.9,1.06,7.72,5.58
2014Q2,1.28,1.0,7.49,5.43
