年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,19.22,3.63,11.55,6.21,2.8
2019,15.84,3.81,11.78,7.41,2.8
2018,15.64,4.92,16.27,11.72,3.5
2017,14.01,5.2,18.7,14.22,3.5
2016,11.28,3.79,14.1,10.56,3.0
2015,11.48,4.14,15.28,11.21,3.7
2014,11.8,4.63,17.45,12.35,4.1
2013,10.05,3.73,14.64,10.61,3.3
2012,8.76,3.24,12.93,9.88,2.7
