季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.82,1.73,4.1,2.84
2020Q4,6.3,1.16,2.84,1.97
2020Q3,5.95,1.14,2.89,1.9
2020Q2,5.6,2.35,5.94,3.81
2020Q1,5.95,1.56,3.96,2.52
2019Q4,5.48,1.03,2.71,1.69
2019Q3,5.13,1.88,5.14,3.06
2019Q2,4.59,1.06,2.88,1.68
2019Q1,5.26,1.34,3.59,2.16
2018Q4,4.86,1.27,3.53,2.11
2018Q3,4.47,0.96,2.78,1.64
2018Q2,4.18,2.03,5.93,3.55
2018Q1,4.09,0.86,2.57,1.6
2017Q4,3.82,0.47,1.45,0.93
2017Q3,3.54,0.33,1.03,0.67
2017Q2,3.44,1.1,3.32,2.38
2017Q1,4.16,0.09,0.26,0.2
2016Q4,4.13,1.31,3.9,3.13
2016Q3,3.71,0.82,2.53,1.98
2016Q2,3.47,1.53,4.63,3.66
2016Q1,4.06,1.62,4.89,3.96
2015Q4,3.57,1.39,4.39,3.54
2015Q3,3.24,1.74,5.76,4.57
2015Q2,2.71,0.77,2.52,2.02
2015Q1,3.38,1.29,4.18,3.48
2014Q4,2.99,1.52,5.35,4.26
2014Q3,2.6,1.45,6.63,4.77
2014Q2,2.24,0.95,4.42,3.22
