季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,4.66,-0.07,-0.18,-0.09
2020Q4,4.71,1.4,3.83,1.78
2020Q3,3.77,0.47,1.36,0.64
2020Q2,3.45,-0.54,-1.56,-0.74
2020Q1,3.82,-0.57,-1.57,-0.72
2019Q4,4.21,0.94,2.58,1.18
2019Q3,3.57,0.06,0.17,0.08
2019Q2,3.53,0.09,0.24,0.1
2019Q1,1.86,0.34,0.89,0.39
2018Q4,1.63,0.17,0.46,0.2
2018Q3,1.51,-1.41,-3.68,-1.59
2018Q2,2.46,-1.46,-3.55,-1.6
2018Q1,3.58,-0.29,-0.68,-0.31
2017Q4,3.77,-0.05,-0.12,-0.06
2017Q3,3.81,0.84,2.04,0.91
2017Q2,3.24,0.45,1.09,0.48
2017Q1,2.94,0.32,0.75,0.33
2016Q4,2.72,0.98,2.17,0.96
2016Q3,2.13,1.4,3.27,1.43
2016Q2,1.29,0.09,0.2,0.09
2016Q1,1.51,2.04,4.69,2.25
2015Q4,0.28,0.67,2.06,0.96
2015Q3,-0.12,0.61,1.26,0.59
2014Q4,2.85,5.23,10.64,5.34
2013Q4,2.46,,,
