季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.9,0.67,4.49,2.17
2020Q4,-0.98,-0.49,-3.34,-1.66
2020Q3,-0.92,0.04,0.31,0.16
2020Q2,-0.93,-1.65,-10.49,-5.89
2020Q1,-0.71,-3.54,-19.22,-12.04
2019Q4,-0.24,-0.38,-1.88,-1.24
2019Q3,-1.66,-0.51,-5.2,-3.6
2019Q2,-1.52,-1.08,-10.02,-7.43
2019Q1,-1.22,-0.08,-0.71,-0.56
2018Q4,-1.19,-0.62,-5.35,-4.38
2018Q3,-1.02,-1.68,-13.04,-10.85
2018Q2,-0.55,-0.74,-5.26,-4.49
2018Q1,-0.34,-0.91,-6.08,-5.19
2017Q4,-0.086,0.21,1.28,1.07
2017Q3,-0.14,-0.56,-3.46,-2.88
2017Q2,-0.012,-0.19,-1.16,-0.97
2017Q1,0.031,-0.32,-1.91,-1.62
2016Q4,0.1,0.6,3.61,3.06
2016Q3,-0.032,0.04,0.22,0.18
2016Q2,-0.039,-0.5,-3.03,-2.52
2016Q1,0.072,-0.98,-5.62,-4.75
2015Q4,0.29,-0.74,-4.14,-3.47
2015Q3,0.45,0.35,1.91,1.55
2015Q2,0.38,0.43,2.38,1.92
2015Q1,0.43,0.05,0.26,0.21
2014Q4,0.42,-0.21,-1.19,-0.95
2014Q3,0.46,0.65,5.05,3.72
2014Q2,0.33,-0.41,-2.62,-1.97
