季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,113.3,1.01,2.52,1.16
2020Q4,109.5,1.19,3.1,1.39
2020Q3,105.0,1.43,3.85,1.64
2020Q2,100.6,0.75,2.07,0.83
2020Q1,99.48,1.08,3.05,1.16
2019Q4,95.34,1.23,3.58,1.31
2019Q3,90.63,0.99,2.99,1.08
2019Q2,86.81,0.86,2.67,0.97
2019Q1,83.5,1.23,3.93,1.4
2018Q4,78.78,0.1,0.34,0.12
2018Q3,78.39,0.61,2.01,0.71
2018Q2,76.06,0.04,0.11,0.04
2018Q1,83.62,0.55,1.75,0.65
2017Q4,81.49,0.87,2.81,1.01
2017Q3,78.15,0.77,2.57,0.9
2017Q2,75.18,0.22,0.74,0.25
2017Q1,74.34,0.16,0.55,0.19
2016Q4,73.72,0.89,3.09,1.08
2016Q3,70.32,0.57,2.01,0.7
2016Q2,68.14,-0.09,-0.33,-0.12
2016Q1,68.5,0.12,0.44,0.15
2015Q4,68.03,0.13,0.45,0.16
2015Q3,67.52,0.28,1.03,0.36
2015Q2,66.44,0.03,0.1,0.04
2015Q1,70.1,0.17,0.62,0.23
2014Q4,69.43,0.78,2.75,1.03
2014Q3,66.53,1.3,4.89,1.83
2014Q2,61.55,0.2,0.75,0.28
