年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.75,1.0,3.46,2.41,0.83
2019,2.17,1.05,2.77,1.95,0.82
2018,2.42,1.61,4.59,2.8,2.0
2017,2.17,1.78,5.52,3.3,1.26
2016,1.87,2.06,7.88,5.25,1.39
2015,1.56,2.3,9.61,6.29,1.6
2014,0.96,1.52,8.78,4.93,1.21
2013,0.45,0.41,2.91,1.77,0.45
