季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,37.64,0.95,3.55,1.15
2020Q4,35.53,0.38,1.48,0.48
2020Q3,34.96,1.46,5.79,1.81
2020Q2,31.6,1.68,6.66,1.98
2020Q1,30.97,-0.32,-1.28,-0.38
2019Q4,31.65,0.28,1.09,0.34
2019Q3,31.25,1.11,4.47,1.32
2019Q2,28.69,0.9,3.73,1.05
2019Q1,28.7,1.02,4.35,1.21
2018Q4,26.52,0.35,1.52,0.42
2018Q3,26.09,0.69,3.08,0.8
2018Q2,24.63,1.2,5.55,1.43
2018Q1,22.55,0.61,2.96,0.78
2017Q4,21.71,0.8,4.05,1.06
2017Q3,20.17,1.09,5.77,1.44
2017Q2,17.85,0.74,4.11,0.98
2017Q1,16.28,0.49,2.82,0.66
2016Q4,15.24,0.34,2.01,0.47
2016Q3,14.89,0.4,2.34,0.54
2016Q2,14.05,0.03,0.15,0.04
2016Q1,14.19,0.26,1.53,0.37
2015Q4,13.64,0.18,1.08,0.26
2015Q3,13.47,-0.44,-2.68,-0.65
2015Q2,14.42,0.35,2.05,0.51
2015Q1,16.14,1.14,6.69,1.7
2014Q4,13.72,0.06,0.39,0.1
2014Q3,13.61,0.7,4.34,1.04
2014Q2,12.1,1.07,6.79,1.57
