年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.22,3.08,7.46,4.29,3.0
2019,5.19,9.7,24.31,13.2,8.45
2018,2.82,4.46,13.75,7.99,4.38
2017,2.62,5.02,16.84,10.2,3.94
2016,2.19,4.82,17.27,11.38,4.92
2015,2.25,5.06,19.32,12.51,3.97
2014,2.06,5.71,25.24,15.69,4.0
2013,1.75,7.17,32.93,20.99,3.0
2012,1.15,10.03,50.36,26.56,1.0
