季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.4,0.37,2.82,2.3
2020Q4,5.75,0.32,2.4,2.0
2020Q3,5.24,0.31,2.36,1.95
2020Q2,4.69,0.3,2.14,1.73
2020Q1,5.22,0.09,0.73,0.58
2019Q4,5.06,0.25,1.96,1.57
2019Q3,4.66,0.27,2.03,1.62
2019Q2,4.19,0.14,1.19,0.95
2019Q1,4.75,0.05,0.62,0.49
2018Q4,4.66,0.1,1.06,0.83
2018Q3,4.49,0.09,0.88,0.68
2018Q2,4.32,0.14,1.36,1.06
2018Q1,4.78,0.18,1.41,1.12
2017Q4,4.87,0.06,0.55,0.44
2017Q3,4.77,0.19,1.55,1.24
2017Q2,4.43,0.13,1.21,0.98
2017Q1,5.35,0.05,0.24,0.2
2016Q4,5.26,0.21,2.75,2.19
2016Q3,4.91,0.23,1.12,0.88
2016Q2,4.49,0.31,2.5,1.96
2016Q1,4.84,0.19,1.68,1.29
2015Q4,4.51,0.19,1.17,0.88
2015Q3,4.21,0.32,2.95,2.18
2015Q2,3.64,0.17,0.84,0.61
2015Q1,3.86,-0.01,-0.17,-0.12
2014Q4,3.88,-0.02,-0.33,-0.23
2014Q3,3.96,0.1,0.49,0.36
2014Q2,3.79,0.11,0.65,0.48
