季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,11.97,0.33,1.33,1.19
2020Q4,11.67,-2.6,-10.57,-10.14
2020Q3,14.06,0.29,1.12,1.01
2020Q2,13.83,-0.25,-0.88,-0.8
2020Q1,18.68,-0.08,-0.27,-0.27
2019Q4,18.75,0.49,1.6,1.57
2019Q3,18.31,0.01,0.03,0.03
2019Q2,18.3,10.03,40.19,38.12
2019Q1,9.07,-0.07,-0.36,-0.34
2018Q4,9.13,-0.28,-1.38,-1.27
2018Q3,9.39,-0.29,-1.41,-1.29
2018Q2,9.66,-0.15,-0.74,-0.69
2018Q1,9.8,-0.03,-0.14,-0.13
2017Q4,9.82,-0.02,-0.08,-0.07
2017Q3,9.84,-0.02,-0.08,-0.08
2017Q2,9.85,-0.02,-0.09,-0.09
2017Q1,10.33,-0.02,-0.1,-0.09
2016Q4,10.35,0.3,1.39,1.28
2016Q3,10.08,0.04,0.2,0.18
2016Q2,10.04,-0.02,-0.12,-0.11
2016Q1,10.52,-0.04,-0.17,-0.16
2015Q4,10.56,0.0,0.0,0.0
2015Q3,10.56,0.01,0.01,0.01
2015Q2,10.56,0.0,0.01,0.01
2015Q1,11.01,0.0,0.01,0.01
2014Q4,11.01,0.03,0.12,0.11
2014Q3,10.99,0.02,0.11,0.1
2014Q2,10.96,-0.01,-0.06,-0.06
