季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,343.5,1.0,1.36,0.78
2020Q4,376.6,4.75,6.22,3.7
2020Q3,333.3,1.81,2.64,1.61
2020Q2,317.0,1.41,2.08,1.33
2020Q1,344.9,0.97,1.4,0.93
2019Q4,336.2,4.21,5.88,3.7
2019Q3,299.4,3.93,5.61,3.52
2019Q2,265.3,1.44,2.16,1.37
2019Q1,293.4,0.48,0.8,0.47
2018Q4,289.6,4.43,6.78,3.71
2018Q3,253.9,4.67,7.73,3.9
2018Q2,216.4,0.93,1.82,0.91
2018Q1,235.4,0.47,0.99,0.48
2017Q4,231.6,3.63,7.72,3.18
2017Q3,202.4,2.12,5.6,2.2
2017Q2,185.3,0.24,0.62,0.27
2017Q1,201.1,0.44,0.98,0.42
2016Q4,199.3,1.75,3.69,1.55
2016Q3,185.2,1.76,3.76,1.68
2016Q2,171.0,0.4,0.8,0.38
2016Q1,204.0,0.39,0.74,0.35
2015Q4,200.9,3.39,6.45,2.96
2015Q3,174.2,2.67,5.53,2.5
2015Q2,152.7,1.91,4.2,1.88
2015Q1,166.9,1.85,4.06,1.66
2014Q4,153.2,4.4,10.81,4.01
2014Q3,120.7,2.16,5.94,2.15
2014Q2,104.8,1.33,3.78,1.43
