年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.98,0.4,2.08,1.45,0.5
2019,9.55,0.74,3.83,2.72,0.5
2018,9.16,0.47,2.44,1.71,0.5
2017,8.33,-0.97,-4.87,-2.54,0.0
2016,11.32,0.1,0.45,0.58,0.0
2015,11.03,0.16,0.71,0.87,0.0
2014,17.27,3.22,14.71,9.06,2.05
2013,8.56,1.11,5.77,3.74,0.6
