季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.05,0.4,2.27,0.9
2020Q4,6.71,0.21,1.22,0.49
2020Q3,6.54,0.27,1.44,0.56
2020Q2,6.31,0.76,4.16,1.66
2020Q1,6.68,0.31,1.57,0.66
2019Q4,6.42,0.63,3.23,1.46
2019Q3,5.87,0.2,1.04,0.48
2019Q2,5.71,0.2,1.0,0.47
2019Q1,7.64,0.37,1.77,0.85
2018Q4,7.33,0.81,4.05,1.77
2018Q3,6.66,1.14,6.03,2.35
2018Q2,5.7,1.62,8.91,3.41
2018Q1,5.85,0.43,2.41,0.97
2017Q4,5.1,0.64,3.66,1.45
2017Q3,4.58,0.65,3.8,1.43
2017Q2,4.03,0.68,4.02,1.52
2017Q1,4.72,0.77,4.51,1.81
2016Q4,4.07,0.9,5.23,2.14
2016Q3,3.32,0.38,2.26,0.93
2016Q2,3.0,0.48,2.67,1.21
2016Q1,4.7,0.27,1.47,0.72
2015Q4,4.47,0.13,0.69,0.33
2015Q3,4.39,1.27,6.99,3.04
2015Q2,3.32,0.65,3.74,1.6
2015Q1,4.34,0.6,3.3,1.47
2014Q4,3.84,0.82,4.78,2.08
2014Q3,3.12,0.64,4.14,1.74
2014Q2,2.58,0.27,1.75,0.73
