年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.76,3.06,10.84,6.24,3.0
2019,6.0,0.76,3.22,1.94,0.35
2018,7.71,5.66,25.79,10.03,3.0
2017,6.38,9.19,39.29,12.52,0.7
2016,4.1,11.82,58.24,13.43,0.5
2015,1.3,4.82,45.7,6.26,
2014,-47.54,,,,0.0
