季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.46,0.54,3.04,1.61
2020Q4,17.08,0.36,2.14,1.04
2020Q3,16.15,0.37,2.25,1.11
2020Q2,15.19,0.25,1.5,0.79
2020Q1,15.97,0.45,2.75,1.46
2019Q4,14.77,0.08,0.59,0.29
2019Q3,14.49,0.14,0.95,0.48
2019Q2,14.04,0.16,1.04,0.57
2019Q1,15.19,0.17,1.13,0.62
2018Q4,14.62,0.13,0.87,0.45
2018Q3,14.19,0.13,0.86,0.44
2018Q2,13.77,0.24,1.64,0.83
2018Q1,14.63,0.12,0.84,0.42
2017Q4,14.18,0.25,1.76,0.91
2017Q3,13.36,0.15,1.03,0.56
2017Q2,12.87,0.08,0.6,0.32
2017Q1,14.26,0.03,0.19,0.1
2016Q4,14.17,0.05,0.32,0.18
2016Q3,13.98,0.06,0.36,0.2
2016Q2,13.79,0.05,0.29,0.16
2016Q1,15.33,-0.02,-0.14,-0.08
2015Q4,15.4,-0.31,-1.9,-1.11
2015Q3,16.49,-0.18,-1.1,-0.67
2015Q2,17.18,0.1,0.57,0.35
2015Q1,18.55,-0.11,-0.67,-0.4
2014Q4,18.95,0.02,0.1,0.06
2014Q3,18.88,0.18,1.1,0.63
2014Q2,18.24,0.42,2.51,1.48
