年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.36,7.8,17.28,9.81,7.8
2019,7.67,8.62,19.16,11.5,8.62
2018,7.68,8.51,18.59,11.81,8.51
2017,8.01,9.6,20.52,13.71,9.6
2016,8.45,12.04,26.48,15.35,10.81
2015,7.1,9.99,23.9,12.92,8.0
2014,6.16,9.41,24.54,15.41,7.0
2013,5.02,7.46,21.19,13.54,6.0
