季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.62,-0.22,-2.47,-1.57
2020Q4,-0.48,-0.19,-2.06,-1.32
2020Q3,-0.36,-0.18,-1.87,-1.18
2020Q2,-0.25,-0.41,-4.06,-2.58
2020Q1,-0.67,0.01,0.14,0.09
2019Q4,-0.68,-0.37,-3.49,-2.28
2019Q3,-0.42,-0.45,-4.02,-2.46
2019Q2,-0.14,-0.18,-1.55,-0.95
2019Q1,-0.34,-0.04,-0.38,-0.24
2018Q4,-0.31,0.12,1.02,0.66
2018Q3,-0.37,0.0,-0.01,0.0
2018Q2,-0.37,-0.19,-1.53,-1.04
2018Q1,-1.22,-0.4,-2.96,-2.04
2017Q4,-0.97,-0.33,-2.35,-1.72
2017Q3,-0.77,-0.16,-1.13,-0.85
2017Q2,-0.67,-0.38,-2.62,-1.9
2017Q1,-1.38,-0.69,-4.57,-3.45
2016Q4,-0.95,-0.34,-2.56,-2.01
2016Q3,-0.6,-0.68,-4.12,-2.89
2016Q2,-0.18,-0.34,-2.22,-1.63
2016Q1,0.09,0.1,0.66,0.54
2015Q4,-2.44,-1.46,-9.1,-7.05
2015Q3,-1.14,-0.31,-1.84,-1.37
2015Q2,-0.87,-0.66,-3.85,-2.67
2015Q1,-3.07,-0.32,-1.78,-0.95
2014Q4,-2.79,-1.76,-9.34,-4.15
2014Q3,-1.12,-0.2,-1.04,-0.45
2014Q2,-0.93,-0.87,-4.31,-1.89
