季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-1.6,-0.7,-5.54,-1.75
2020Q4,-1.06,-0.79,-5.92,-2.16
2020Q3,-0.46,0.15,1.03,0.42
2020Q2,-0.57,-0.95,-6.63,-2.88
2020Q1,0.57,-0.52,-3.42,-1.45
2019Q4,0.96,0.17,1.06,0.43
2019Q3,0.84,0.57,3.96,1.64
2019Q2,0.41,0.31,2.11,0.93
2019Q1,0.79,-0.12,-0.81,-0.35
2018Q4,0.88,0.58,3.74,1.55
2018Q3,0.48,0.36,2.78,1.08
2018Q2,0.21,0.24,1.84,0.76
2018Q1,-0.61,0.07,0.49,0.23
2017Q4,-0.66,0.67,4.76,2.18
2017Q3,-1.03,0.68,5.71,2.6
2017Q2,-1.45,0.43,3.72,1.73
2017Q1,-1.69,0.25,2.18,1.0
2016Q4,-1.83,0.72,6.41,2.67
2016Q3,-2.2,0.75,7.43,2.89
2016Q2,-2.58,0.33,3.42,1.36
2016Q1,-2.75,0.03,0.23,0.09
2015Q4,-2.76,0.19,1.79,0.71
2015Q3,-2.85,0.07,0.71,0.29
2015Q2,-2.88,-0.04,-0.5,-0.21
2015Q1,-2.86,-0.16,-1.78,-0.77
2014Q4,-2.78,0.05,0.51,0.24
2014Q3,-2.81,0.15,1.55,0.71
2014Q2,-2.88,-2.05,-20.18,-10.47
