年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.52,1.16,4.15,0.97,0.84
2019,1.97,4.92,15.24,3.94,4.2
2018,6.07,7.32,20.44,6.49,6.8
2017,6.18,8.92,25.5,8.66,7.56
2016,5.67,8.88,26.16,8.98,7.68
2015,5.17,9.12,26.84,9.24,7.58
2014,4.15,8.17,25.32,8.86,6.92
2013,1.83,6.72,28.18,8.5,6.0
