季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.28,0.4,3.61,1.7
2020Q4,4.55,0.49,4.42,2.16
2020Q3,3.92,0.57,4.89,2.29
2020Q2,3.2,0.74,7.06,3.33
2020Q1,3.27,0.22,2.12,1.05
2019Q4,3.1,0.33,3.23,1.61
2019Q3,2.67,0.43,4.25,2.21
2019Q2,2.09,0.26,2.52,1.3
2019Q1,2.17,0.21,1.59,0.81
2018Q4,1.95,0.19,1.98,0.97
2018Q3,1.75,0.21,2.3,1.1
2018Q2,1.56,0.34,3.31,1.63
2018Q1,2.01,-0.35,-2.87,-1.39
2017Q4,2.13,0.12,1.1,0.5
2017Q3,2.0,0.42,4.23,1.89
2017Q2,1.51,0.31,3.21,1.42
2017Q1,1.17,0.3,3.01,1.28
2016Q4,0.83,0.39,4.06,1.68
2016Q3,0.39,0.37,4.06,1.69
2016Q2,-0.005,0.09,1.06,0.46
2016Q1,-1.15,0.02,0.23,0.09
2015Q4,-1.17,-2.37,-20.61,-8.87
2015Q3,1.52,-0.09,-0.64,-0.3
2015Q2,1.63,-0.58,-4.48,-2.06
2015Q1,2.28,-0.29,-2.22,-1.0
2014Q4,2.61,-0.15,-1.54,-0.68
2014Q3,2.79,0.0,0.1,0.04
2014Q2,2.79,0.0,0.13,0.06
