季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,23.69,4.9,13.04,4.1
2020Q4,18.53,5.91,18.35,6.68
2020Q3,13.1,4.12,16.34,5.62
2020Q2,9.33,3.36,14.55,4.89
2020Q1,10.32,2.03,9.34,3.37
2019Q4,8.55,2.6,13.79,5.16
2019Q3,6.32,1.61,9.53,4.04
2019Q2,4.86,1.86,11.09,6.06
2019Q1,6.45,0.53,3.41,2.05
2018Q4,6.0,1.21,7.43,4.72
2018Q3,5.03,1.77,11.46,7.3
2018Q2,3.45,1.02,6.38,4.44
2018Q1,5.66,1.4,8.58,6.62
2017Q4,4.26,0.78,5.81,4.35
2017Q3,3.59,0.53,3.67,2.56
2017Q2,3.13,0.6,4.36,2.82
2017Q1,2.62,0.22,1.65,1.07
2016Q4,2.43,0.0,-0.03,-0.02
2016Q3,2.44,0.03,0.25,0.14
2016Q2,2.41,0.03,0.22,0.12
2016Q1,2.38,0.06,0.48,0.27
2015Q4,2.33,0.01,0.07,0.04
2015Q3,2.32,0.53,4.15,2.02
2015Q2,1.86,-0.02,-0.14,-0.07
2015Q1,2.31,0.54,4.2,1.94
2014Q4,1.84,-0.48,-3.83,-1.66
2014Q3,2.26,0.58,4.57,1.97
2014Q2,1.76,1.18,10.02,4.26
