季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.28,0.75,3.03,2.02
2020Q4,2.06,0.7,2.57,1.65
2020Q3,1.88,0.99,3.98,2.22
2020Q2,1.63,0.97,4.13,2.14
2020Q1,1.72,0.41,1.74,0.93
2019Q4,1.63,0.27,1.17,0.62
2019Q3,1.57,0.89,3.94,2.07
2019Q2,1.37,0.66,2.86,1.57
2019Q1,1.58,0.54,2.35,1.32
2018Q4,1.46,0.65,2.85,1.51
2018Q3,1.32,1.0,4.83,2.39
2018Q2,1.1,1.43,7.03,3.31
2018Q1,0.88,-0.15,-0.78,-0.37
2017Q4,0.92,0.15,0.75,0.36
2017Q3,0.88,0.59,3.01,1.39
2017Q2,0.76,0.41,2.09,1.0
2017Q1,0.95,-0.74,-3.5,-1.75
2016Q4,1.1,0.45,2.1,1.05
2016Q3,1.01,0.38,1.75,0.87
2016Q2,0.94,0.66,2.94,1.48
2016Q1,1.3,0.52,2.24,1.19
2015Q4,1.2,0.76,3.17,1.81
2015Q3,1.06,1.58,7.3,4.32
2015Q2,0.76,0.59,2.86,1.63
2015Q1,1.02,0.54,2.65,1.44
2014Q4,0.92,0.94,4.87,2.44
2014Q3,0.77,1.4,7.86,3.7
2014Q2,0.53,0.64,3.7,1.76
