年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-31.64,-0.89,-7.03,-1.93,0.0
2019,-26.98,-1.21,-10.63,-2.37,0.0
2018,-20.78,0.03,0.24,0.43,0.0
2017,-20.87,-0.35,-5.57,-0.22,0.0
2016,-29.0,-0.41,-7.23,-0.8,0.0
2015,-26.32,-0.79,-12.59,-2.32,0.0
2014,-21.12,-0.99,-13.79,-3.43,0.0
2013,-14.82,-1.33,-16.04,-4.72,0.0
