季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.2,0.17,1.25,0.47
2020Q4,20.03,0.42,3.16,1.16
2020Q3,17.9,0.43,3.35,1.16
2020Q2,15.75,0.16,1.32,0.44
2020Q1,14.93,0.05,0.39,0.14
2019Q4,21.42,0.12,0.84,0.3
2019Q3,21.21,0.25,1.78,0.62
2019Q2,19.97,0.1,0.67,0.24
2019Q1,23.53,2.21,16.46,5.35
2018Q4,12.34,-0.08,-0.62,-0.18
2018Q3,12.83,1.89,13.73,3.42
2018Q2,3.25,-0.11,-2.27,-0.54
2018Q1,3.8,0.23,1.63,0.39
2017Q4,2.59,1.14,9.56,2.13
2017Q3,-2.77,0.07,0.26,0.05
2017Q2,-3.14,0.01,-0.39,-0.08
2017Q1,-3.16,0.09,2.64,0.55
2016Q4,-3.62,-0.64,-9.02,-1.94
2016Q3,0.65,-0.03,0.42,0.09
2016Q2,0.82,-0.65,-4.41,-1.0
2016Q1,4.06,-0.21,-0.98,-0.23
2015Q4,5.2,-1.44,-8.64,-2.07
2015Q3,12.99,-1.15,-8.03,-2.07
2015Q2,18.81,-0.61,-2.63,-0.72
2015Q1,21.89,-0.58,-3.02,-0.85
2014Q4,24.83,-1.22,-5.84,-1.69
2014Q3,32.64,-0.12,-0.78,-0.23
2014Q2,33.23,0.34,1.17,0.35
