年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,40.88,6.4,18.02,9.11,6.0
2019,39.74,6.12,17.59,9.03,6.0
2018,40.48,6.78,19.2,9.96,6.0
2017,39.08,6.67,23.43,12.02,6.0
2016,32.16,4.02,16.7,8.96,3.25
2015,30.13,3.8,15.73,8.89,3.2
2014,28.29,3.46,14.77,8.55,3.0
2013,28.35,3.9,17.97,10.68,3.3
