季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,771.7,0.57,1.68,0.96
2020Q4,742.0,1.15,3.42,1.89
2020Q3,674.1,1.28,4.25,2.25
2020Q2,599.4,1.41,4.28,2.32
2020Q1,687.3,0.52,1.67,0.96
2019Q4,656.3,1.19,3.22,1.8
2019Q3,588.6,1.2,3.55,1.93
2019Q2,523.2,1.42,3.74,2.07
2019Q1,655.4,0.77,2.08,1.19
2018Q4,615.9,1.08,2.93,1.72
2018Q3,542.7,1.2,3.67,2.09
2018Q2,483.3,1.51,4.65,2.6
2018Q1,518.7,0.69,1.8,1.03
2017Q4,490.2,0.71,2.23,1.26
2017Q3,469.3,0.53,1.8,1.01
2017Q2,449.7,0.58,2.1,1.18
2017Q1,481.7,0.23,0.79,0.44
2016Q4,473.4,0.49,1.88,1.04
2016Q3,452.1,0.63,2.25,1.23
2016Q2,428.9,0.54,1.8,0.99
2016Q1,457.9,0.06,0.06,0.03
2015Q4,455.7,0.48,1.43,0.76
2015Q3,443.4,0.26,0.64,0.33
2015Q2,433.9,0.61,1.74,0.93
2015Q1,503.4,0.22,0.6,0.33
2014Q4,495.3,0.7,2.55,1.4
2014Q3,470.2,0.87,3.28,1.75
2014Q2,438.0,0.86,3.16,1.71
