年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,8.92,4.41,20.05,10.31,3.5
2019,8.65,5.01,23.04,11.79,4.02
2018,8.68,7.01,32.0,16.26,4.5
2017,6.68,4.41,22.38,11.31,4.0
2016,6.48,5.38,25.96,13.05,3.5
2015,5.95,5.54,27.88,14.79,4.5
2014,5.25,5.31,28.97,16.79,4.3
2013,4.51,4.36,27.29,16.65,4.0
