年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.27,4.07,14.24,5.38,2.5
2019,7.08,1.85,6.76,2.87,1.04
2018,7.72,2.39,8.8,4.11,2.06
2017,7.38,2.24,8.48,4.43,2.0
2016,6.32,0.9,3.44,2.01,1.0
2015,6.51,1.1,4.33,2.66,1.04
2014,6.48,1.53,6.11,3.74,1.0
2013,5.62,0.06,0.23,0.43,0.5
