年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.11,0.5,2.63,1.82,0.45
2019,1.11,1.0,5.65,3.86,0.7
2018,1.23,1.76,10.13,6.24,1.25
2017,0.75,0.4,2.4,1.65,0.36
2016,0.73,0.36,2.08,1.41,0.36
2015,0.85,0.89,5.0,3.78,0.75
2014,0.8,1.3,8.43,6.57,0.7
